customer_tweet_id,customer_message,tweet_id_brand,brand_reply,created_at
1303029.0,@sprintcare That is a typical Sprint customer service answer. Good thing I don’t have anyone worth calling on Sprint. Have your eng. call TM engineers,1303031,"@424271 Hey, what's going on? I'm here to help! - AW",Fri Oct 27 01:22:12 +0000 2017
1303033.0,"@sprintcare My account shows there’s already an upgrade ordered on my line when I log in. When I call CS, they can’t see it. But I can’t order.",1303032,"@424507 Oh wow, I'd definitely like to check into this for you to get this resolved. Please send us a DM so we can assist you! -CD",Fri Oct 27 00:58:14 +0000 2017
1303035.0,@115714 I’m tired of jumping through hoops. I want a provider that cares about business. (2/2),1303034,@424507 Hey! We hate that you're having troubles. Can you give us some more details? What issues have you been getting trying to upgrade? -CD,Fri Oct 27 00:55:10 +0000 2017
1303037.0,I I’ve been chatting with Sprint for 2 1/2 hours and still nothing is resolved. Don’t use this method to communicate bcuz it takes them a half hour to respond each time #SMH #IsThisAJoke #WorstCustomerService https://t.co/WLyObhYeSj,1303036,"@424508 Hello Samantha, this is not the experience we want for you. Send us a DM, tell us your issue allow us to work on it for you. -HA",Fri Oct 27 00:51:02 +0000 2017
1303039.0,What's going with @115714  everybody I call with sprint phone is busy. What's up with that??,1303038,@239720 We will like to look into this for you. Please send us a Direct message so that we can further assist you. -JJ,Fri Oct 27 00:46:03 +0000 2017
1303482.0,"@sprintcare any number that calls , for the last 3 hours",1303481,@424593 Please send us a Private Message so that we can further assist you. Just click ‘Message’ at the top of our profile. --OL,Fri Oct 27 01:15:09 +0000 2017
1303484.0,@115714 so why tf when somebody call me they get a busy signal?,1303483,@424593 Hi there! this is concerning. How long have you been experiencing this? Is it happening to one number or any number that calls you? --OL,Fri Oct 27 00:53:46 +0000 2017
1303487.0,I know... I missed my Broadcasting days on @54641 but that’s @115714’s fault! As soon as I get a new carrier here I come! Promises!,1303485,@355446 Hey Rob! I am sorry that you are continuing to experience issues in this area. Please bear with us. -SH,Fri Oct 27 01:08:30 +0000 2017
1303486.0,@sprintcare I have to leave until you fix the issue because I’m moving here &amp; need to get things in life figured out. I might return to you might not.,1303488,@355446 Hey! We understand your situation and we'd love to keep you as our loyal customer. Can you send us a DM so we can lend a helping hand? -CO,Fri Oct 27 01:54:19 +0000 2017
1303490.0,Ayyy @115714 your service sucks &amp; you rip people off!!!!,1303489,"@424594 Please send us a Direct Message, so that we can further assist you. -ES",Fri Oct 27 01:08:20 +0000 2017
1303492.0,@115714 why do I pay $200 a month for consistent dropped calls and 1x service?,1303491,@424595 This isn't the response we'll like to hear. Send the nearest cross street &amp; ZIP so we can check on the coverage in ur area. -AP,Fri Oct 27 01:03:21 +0000 2017
1303495.0,@115714 will the iphonex be available tonight like it will be on @115858 for your iPhone forever customers?,1303493,@424596 Good night. Thank you for your interest and for reaching out to us. Pre orders begin in a few hours at 2:00 am. -FJ,Fri Oct 27 01:03:06 +0000 2017
1303494.0,@sprintcare Not PDT time?,1303496,@424596 No. 2:01a.m. CST on 10/27/17. -FJ,Fri Oct 27 01:38:47 +0000 2017
1303498.0,@115714 y’all always fucking up,1303497,"@424597 Wow, what's going on? We want to help you. -JN",Fri Oct 27 01:01:54 +0000 2017
1303965.0,#SprintRewardsSweepstakes @115714 I’d go on a trip! https://t.co/v3ghl1hThJ,1303964,@424698 Thanks for reaching out to us. How may I be of assistance to you today? -GT,Fri Oct 27 01:28:58 +0000 2017
1301643.0,@424198 @115714 I never have service 😂 👎🏼 https://t.co/7mGUsIWbkO,1303966,"@424699 Hi, we definitely want to work with you on this. Please send us a Direct Message, so that we can further assist you. -NR",Fri Oct 27 01:22:49 +0000 2017
1301962.0,@TMobileHelp @115911 @115714 Looks like the issue is fixed.,1304317,@424271 Great to hear! Have a great evening. - AW,Fri Oct 27 01:41:40 +0000 2017
1301644.0,@424198 @115714 Don't forget the shitty customer service,1304414,@424817 This is very concerning to us can you please tell us what is causing you to feel this way. -TR,Fri Oct 27 01:39:45 +0000 2017
1304417.0,@120574 @sprintcare It’s been going on for years...but I must be into it because I’m still loyal to them.  Just wish they would actually do something :(,1304416,@424818 We would be happy to look into it. Please send us a DM to be further assisted. -AP,Fri Oct 27 01:35:19 +0000 2017
1304421.0,Only on #sprint can you have 4 bars 3g or 3 bars LTE and STILL cannot connect to data.  Fix the towers!!!,1304420,@424818 I get what you’re saying and I agree that something isn’t right. I’ll be happy to work on this in the area. Send me a DM to get started. -AC,Thu Oct 26 12:18:07 +0000 2017
1304906.0,I called @115714 to order my new phone. The guy was like u can in 10 hours &amp; some change. I was like what time? He was like idk.I hung up 😐,1304904,@424922 We apologize for that experience. Would we be correct in assuming that you are enquiring about the Iphone X? -FJ,Fri Oct 27 02:00:09 +0000 2017
1304905.0,@sprintcare Yes thanks for the info,1304907,@424922 You're welcome. That's what we're here for. Feel free to reach out to us with any concerns and issues you may have in the future. -FJ,Fri Oct 27 02:21:25 +0000 2017
1304911.0,"@sprintcare @116447 They already know what the issues are, the problem is that Sprint management cancels/won't approve upgrades",1304909,@200019 Thank you for your candid feedback. Team @116447 and our network team is working to address.,Fri Oct 27 01:59:10 +0000 2017
1304913.0,"@sprintcare @116447 I'm tired of the apologies, I want results and reimbursement for the services you've failed to render",1304912,@200019 We do understand. We will have a network analyst reach out tomorrow to help with your network issues. Team @116447,Fri Oct 27 01:50:15 +0000 2017
1304915.0,@54241 After 9 pm and data is still too slow to be usable @sprintcare @53825 @116447 @115714 https://t.co/UOColb11KS,1304914,@200019 We do apologize for the continued issues. Team @116447 will make sure a member of our network team contacts you tomorrow. https://t.co/b8dmWh2XK1,Fri Oct 27 01:28:06 +0000 2017
1304918.0,Hey @115714 fuck you and your overpriced shitty service,1304916,"@424923 Wow, that’s terrible. Is the issue impacting anyone else in your household or around you? -TR",Fri Oct 27 01:57:50 +0000 2017
1304917.0,@sprintcare You’re terrible,1304919,"@424923 Allow us the chance to assist you with your issue. Please send us a Direct Message, so that we can further assist you. -TR",Fri Oct 27 02:11:36 +0000 2017
1304924.0,"Every time I need a reminder of how bad @115714 is at providing cell phone service, I just try to use my phone",1304922,@268961 This is definitely not the feedback I like to read. What exactly are the issue(s) you're being faced with? Please allow me to help. -JJ https://t.co/rMApsV8PQY,Fri Oct 27 01:48:18 +0000 2017
1305133.0,@115714 @sprintcare @AsurionCares  has the worst customer service and run around I have ever experienced!!  Very unhappy with this!!,1305130,"@424974 Hey, what's going on? - NA",Tue Oct 17 22:35:24 +0000 2017
1305131.0,"@sprintcare My phone almost caught on fire. The insurance isn't being helpful the website won't let me upload,  I'm over it!",1305134,@424974 Please follow us in order for us to DM you. - NA,Tue Oct 17 23:00:12 +0000 2017
1305132.0,"@sprintcare I am having the hardest time trying to get my phone replaced.  I, keep getting run around from the different depts and I'm over it",1305135,@424974 Can you please DM us with details. Lets look into this for you. - NA,Tue Oct 17 22:58:47 +0000 2017
1305138.0,@sprintcare Service is out all over my area!!,1305137,@424975 Please send us a Direct message for further assistance. 3/3 - Resolution SUP NN,Tue Oct 17 22:33:50 +0000 2017
1305144.0,Damn @115714,1305142,@424975 Hi there. Please let us know why you feel this way. --RB,Tue Oct 17 10:49:24 +0000 2017
1305385.0,"@sprintcare Drop calls, iPhone blacking out. Got a new one, within 8 days phone Blacked out. no corporate store wanted 2 return, switch it or help me.",1305382,@425035 I do apologize for the inconveniences caused. What type of iPhone do you have and when was it last replaced? -MM,Fri Oct 27 02:09:54 +0000 2017
1305383.0,@sprintcare I need someone who really can make s**t happen.,1305386,@425035 Can you please send us a Direct Message so that we can further assist you? -MM,Fri Oct 27 02:17:23 +0000 2017
1305389.0,How can I get in contact with the legit BOSS? I've been a customer for 5+ years.These issues are becoming to frequent. @115714  @sprintcare,1305387,@425035 Hey there! What seems to be issue that you're having? -MM,Fri Oct 27 02:04:05 +0000 2017
1305391.0,@sprintcare what’s the best way to ore-order the iPhone X? By phone or on the website?,1305390,@425036 Bet you're as excited for this as we are! Send us a DM lets get you the answers you need. -CW,Fri Oct 27 02:09:04 +0000 2017
1305393.0,... @115714 be on point.,1305392,@425037 Hello there. Is there anything we can do for you? -JR,Fri Oct 27 02:02:58 +0000 2017
1304906.0,I called @115714 to order my new phone. The guy was like u can in 10 hours &amp; some change. I was like what time? He was like idk.I hung up 😐,1304908,@424922 Iphone X Pre-Order begins at 2:01a.m. CST on 10/27/17 and ends  at 11:59 p.m. CST 11/3/17. -FJ,Fri Oct 27 02:02:50 +0000 2017
1305396.0,@115714 @122986 is HPUE supported on the Google pixel XL2 ?,1305394,@425038 Yes it most definitely is. -JR,Fri Oct 27 02:01:36 +0000 2017
1305395.0,@sprintcare and it's automatically enabled?,1305397,@425038 Yes it is. -JR,Fri Oct 27 02:58:47 +0000 2017
1305812.0,bout tired of @sprintcare &amp; they shit 🤦🏾‍♂️,1305810,@425145 What's going on? We want to help you. -JN,Fri Oct 27 02:29:29 +0000 2017
1305815.0,@425147 @115714 This is the most Sprint shit ever. - sent from my Sprint iPhone,1305814,@425146 Hey there! How can I be of assistance to you at this time? Please let me know. -JJ,Fri Oct 27 02:27:10 +0000 2017
1305818.0,@425149 @115714 Lol so we beat yall,1305817,@425148 Hi there! What can I help with today? - AW,Fri Oct 27 02:26:06 +0000 2017
1305830.0,"My volume just completely went out on my phone I already what @sprintcare gone say ""Oh its water damage"" so u can buy a phone fav line 😒😒😒😒",1305828,"@425150 Oh, that sucks. Can you send us a DM so we can quickly troubleshoot the device? -CO",Fri Oct 27 02:25:32 +0000 2017
1287374.0,@115714 TICKETS STILL AVAILABLE!  JUST THOUGHT I TRY. 😌,1305831,"@425152 Hey Sarah, is there anything we can assist you with today? -LR",Fri Oct 27 02:25:08 +0000 2017
1305835.0,@115714 your customer service is the absolute worst!!!,1305832,@425153 Tell us how we can change this impression. -JA,Fri Oct 27 02:18:48 +0000 2017
1305834.0,"@sprintcare Quit being incompetent, rude, condescending - and quit wasting my time! I have to cal EVERY month since June to get my bill fixed!",1305836,"@425153 I'm sorry that you feel this way. What issue(s) are you currently being faced with? Please send us a DM, for further assistance. -JJ https://t.co/rMApsV8PQY",Fri Oct 27 21:32:56 +0000 2017
1306708.0,@sprintcare I really wanna help but i can't so sorry 😢😢😢,1306706,@425360 Nick Lightwood-Bane - Você gostaria de se juntar a nós? Would you like to join us? -IG,Mon Oct 16 10:29:44 +0000 2017
1306710.0,@118159 Gostaria muito mas não tenho como.,1306709,@425360 Nick Lightwood-Bane - Por favor déjenos saber su respuesta en ingles o español. -IG https://t.co/rMApsV8PQY,Mon Oct 16 10:22:52 +0000 2017
1306984.0,Wanted to preorder iPhone X after midnight but @sprintcare @115714 online service so 🗑 says I’m not the account holder on my phone .. happens all the time......hello @115911 got yourself a new customer,1306983,@425417 We'll be happy to help you to pre-order this amazing phone. Please DM us with more details of your issue. -EM,Fri Oct 27 03:14:26 +0000 2017
1306987.0,@200019 @115714 I used to pray for 3g it was more like 1x,1306985,"@425418 If you have questions about your Sprint service, we'd be glad to asst.",Fri Oct 27 03:08:17 +0000 2017
1306986.0,@sprintcare New network who dis?,1306988,@425418 We will be happy to look into any service concerns you may have. Please follow and DM us with more info!,Fri Oct 27 03:26:50 +0000 2017
1306993.0,@sprintcare why did my bill go up $50 including an upgrade fee which was waved,1306992,@425419 Hi there! We would like to review this case. Please send us a Direct Message so we can further assist. - AP,Fri Oct 27 03:07:38 +0000 2017
1307470.0,@sprintcare I need to upgrade my phone anyway to drop the contract I have with you,1307469,"@425537 Hello! Thank you for contacting us, please send us a DM with more details about your request to further assist you. -JG.",Fri Oct 27 03:30:19 +0000 2017
1307473.0,"@115714 @sprintcare hey guys, what time should I expect to be able to preorder my iPhone x tonight?",1307471,@425538 Thanks for chatting! Pre-Order begins at 2:01a.m. CST on 10/27/17. We refer you to visit  https://t.co/0qBF3Cekat . -MH,Fri Oct 27 03:16:36 +0000 2017
1307475.0,@sprintcare @sprintcare will we be able to preorder the iPhone x in store/over the phone tomorrow ?,1307474,@372432 You can pre-order the iPhone X at https://t.co/YkzaDqVPKw. - MJ,Fri Oct 27 03:15:25 +0000 2017
1307478.0,Alright @115714 there y’al go again with the bullshit ass service,1307476,@325311 Hey there! This concerns us. Please send us a DM and follow us so that we can review this for you! - RC https://t.co/rMApsV8PQY,Fri Oct 27 03:15:20 +0000 2017
1307611.0,@116447 I'm Proud to be A Sprint Customer Every Since March 2005. I'm getting Ready to Get My New Upgrade Phone in Sept. 2016 Thanks!,1307609,@425567 @116447 Thank you for the positive feedback and for being a loyal customer.,Tue Aug 09 12:01:58 +0000 2016
1307901.0,@115714 cc: @sprintcare,1307900,"@425627 Yes, that's quite correct. -JC",Fri Oct 27 03:44:57 +0000 2017
1307901.0,@115714 cc: @sprintcare,1307902,"@425627 Yes, that quite correct. -JC",Fri Oct 27 03:44:37 +0000 2017
1307913.0,IS your website down? @115714,1307912,@425630 @115714 Please remember to follow us to for a faster assistance. -GM.,Fri Oct 27 03:38:58 +0000 2017
1307913.0,IS your website down? @115714,1307914,@425630 @115714 Hi there! We saw your tweet and would like to assist you. Please send us a DM -GM.,Fri Oct 27 03:33:51 +0000 2017
624800.0,@115714 Does it start at 2:00am??? Or what time???,1307915,@116169 Hi! The pre-order for the latest Apple IPhone X starts October 27th at 2:00 a.m. CST -FG,Fri Oct 27 03:31:22 +0000 2017
1307916.0,@sprintcare @116169 I was told 3:15 by another sprint rep. What’s the real time because I’m trying to pre order the phone,1307917,@425631 Hey there. The correct time is in fact 2:00 AM CST October 27th. -KT,Fri Oct 27 05:36:30 +0000 2017
1308165.0,@sprintcare is your site going to be back up so I can preorder the iPhone x ?,1308163,@425695 Sure! It will be up and running by 3:00 AM CT on 10/27/2017. We're sorry for the inconveniences caused. - VC,Fri Oct 27 03:58:17 +0000 2017
1308164.0,@sprintcare So it will be up a hour late?,1308166,@425695 Yes! Our website will be fully functional by the give time. - VC,Fri Oct 27 05:40:53 +0000 2017
1308168.0,"@sprintcare @425695 Hahahaha. Great thread. Website will be fully functional by the give time, which apparently will be an hour late. #classicsprint",1308169,@266346 Hi Dan! If you need help Team @116447 would be happy to assist! See you in DM,Fri Oct 27 09:13:09 +0000 2017
1308167.0,@425695 @sprintcare I think/hope the site will be back up by 2:01am CT,1308170,@425696 Pre-orders for the IPhone X devices begin at 2:01a.m. CT - 11/2/17 at 11:59 p.m. CT on https://t.co/0qT1rLBLtN / Telesales. -JC,Fri Oct 27 06:00:46 +0000 2017
1308172.0,I guess ya don’t want me to pay my bill...@115714 https://t.co/GFU9Jo6AQ7,1308171,"@163641 Hi, we do apologize about the inconvenience. I can assist you with this. Send us a DM. -ResolutionSup SR",Fri Oct 27 03:54:56 +0000 2017
1308174.0,Made a decision to switch to @115714  bad fucking idea,1308173,@262899 Hi there! We would like to help please follow us and send us a DM to further assist you -GM.,Fri Oct 27 03:47:03 +0000 2017
1308796.0,"@sprintcare The same as usual. Can't reliably send a text while inside my house. Pix messages never send unless it's iMessage. No, there isn't an outage",1308794,"@425859 Hey there! Please send us a Direct Message, so that we can further assist you. -TN",Fri Oct 27 04:27:51 +0000 2017
1308795.0,"@sprintcare Been there, done that. Still not good service",1308797,"@425859 We would like to look into this issue for you. Please send us a Direct Message, so that we can further assist you. -TN",Fri Oct 27 04:35:24 +0000 2017
1308799.0,"@115714 @115725 Might as well state ""Wifi Use Only"" on all sprint phones",1308798,"@425859 Are you having service issues? Let us know, we'd like to help. -TN",Fri Oct 27 04:21:32 +0000 2017
1308802.0,@sprintcare @115714 i need help with iPhone X,1308801,@425860 Hi there! How can we help you? -MM.,Fri Oct 27 04:26:05 +0000 2017
1308804.0,"I mean, nothing even begins for three hours, and @115714 has locked all of its customers out of their website?",1308803,@152471 We appreciate your patience as we prepare for the IPhone X Pre-Order launch,Fri Oct 27 04:26:01 +0000 2017
1308808.0,Come on @115714 😭😭 #iPhoneX https://t.co/UbazpYGkEI,1308807,@381927 Hey there! Remember pre-orders for the IPhone X begin at 2:01AM CST on 10/27/2017 -JC,Fri Oct 27 04:18:46 +0000 2017
1308808.0,Come on @115714 😭😭 #iPhoneX https://t.co/UbazpYGkEI,1308809,@381927 Hey there! Remember pre-orders begin at 2:01AM CST on 10/27/2017. -JC,Fri Oct 27 04:18:19 +0000 2017
1279379.0,"@116447 @337882 @115714 Got my #magicbox 2 weeks ago, only problem is that the towers in my area suck! https://t.co/LcR1esTHws",1309311,@139638 We appreciate the feedback! We're always looking for ways to improve. Team @116447.,Fri Oct 27 04:44:29 +0000 2017
1309314.0,"@sprintcare The link doesn't work...the site is down for now. I'd just like to see a list, can I see it without calling?",1309313,@334042 Please check your DM for the additional information we have at this time.,Fri Oct 27 04:37:25 +0000 2017
1309316.0,@sprintcare is there a list of eligible trade-ins for the iPhone X available - with the amounts?,1309315,@334042 You can get all the details for eligible trade-ins at https://t.co/0FE0wlbF4R or by calling 1-800-Sprint1,Fri Oct 27 04:31:50 +0000 2017
1309318.0,Ayyy @115714 when are y'all gonna have the 2 year contracts back??,1309317,"@425976 However, follow us on twitter, if you would like to hear about our other great options. -JC",Fri Oct 27 04:35:59 +0000 2017
1309321.0,Just tried to go pay my phone bill and get hit with this @115714 https://t.co/Wd35qRuPsG,1309320,"@425977 Allow us to help you with the payment. Please send us a Direct Message, so that we can further assist you. KC",Fri Oct 27 04:35:57 +0000 2017
1309318.0,Ayyy @115714 when are y'all gonna have the 2 year contracts back??,1309319,"@425976 Unfortunately, two (2) year contracts are not available anymore. -JC",Fri Oct 27 04:35:19 +0000 2017
1309782.0,@115714 your poor service never gets old.,1309780,@426096 That's not the idea we want you to have! Please send us a DM to further assist you. - DB https://t.co/rMApsV8PQY,Fri Oct 27 04:53:26 +0000 2017
1309786.0,"So my #Sprint account has been labeled as ""Fraudulent"" for a year, I just found out about this today when I went to get a new phone...",1309783,@426097 Hey. This is unfortunate. Is it that you visited a store and was provided with this information? Did they indicate why? - DW,Fri Oct 27 04:47:54 +0000 2017
1309784.0,"@sprintcare ...still wasn't a fun situation to have dropped in my lap, specially since it was last Nov when the incident happened.",1309787,@426097 Totally understandable. I'm sorry you had to go through this and hope you understand that we're only trying to protect your account. - DW,Fri Oct 27 05:02:49 +0000 2017
1309788.0,"@sprintcare I get that. I appreciate Sprint not letting someone buy 4 iPhone 7's on my account, but it would've been nice to be notified immediately.",1309789,@426097 I'm glad everything is sorted out now though and hope you enjoy your new device. I'm sorry you were not notified. - DW,Fri Oct 27 06:09:26 +0000 2017
1309790.0,"@sprintcare Oh, they wouldn't sell me a phone cause I got married and changed my name and said they couldn't take care of that instore. It's been a day.",1309791,"@426097 To be clear, you have not gotten your device yet? - DW",Fri Oct 27 06:34:14 +0000 2017
1309792.0,@sprintcare Don't get me wrong after the fraud stuff I'm okay with some extra steps/rules to follow.,1309794,"@426097 Once the name change is processed, all should be fine. Hope it's fixed soon. - DW",Fri Oct 27 06:38:55 +0000 2017
1309795.0,"@sprintcare Hopefully! We shall see though. In the meantime, thank you for your time and excellent communication!",1309796,"@426097 Your welcome! Also, best of luck in the marriage. Few are lucky like that. Treasure it brother. - DW",Fri Oct 27 06:44:01 +0000 2017
1279380.0,@116447 @337882 @115714 And why should we celebrate this anyways when the only reason why you issue out the #magicbox is because sprints service sucks! #onlysprint https://t.co/BDbvHDHcIE,1309797,@139638 Team @116447 can reach out to you on Friday to address your network concerns. Can you DM your contact number?,Fri Oct 27 04:47:52 +0000 2017
1310740.0,"@sprintcare I’m leasing an iPhone from you, if I wanted to buy a phone out of pocket, how Can I use that on my plan?",1310739,@281796 Thank you for taking the time to contact us. Please send us a DM to further assist you. -GM.,Fri Oct 27 05:24:09 +0000 2017
1311498.0,Sprints phone service is terrible.  @115714,1311497,"@426464 Hey there! Is your issue mainly related to voice, text or data? Please send us a Direct Message, so that we can further assist you. -AL",Sat Oct 07 03:20:30 +0000 2017
1311709.0,"“When you’re  on @115714 waiting for preorder option for  #iPhoneX “

-1:43am https://t.co/HqNhDSstmj",1311708,"@426515 Hey there, with regards to the preorder option for the new #iPhoneX device, it will be available 3am EST. - AD",Fri Oct 27 05:51:24 +0000 2017
1312015.0,@sprintcare FUCKING STUPID ASS RECEPTION PAYING $300 A MONTH AND THIS SHIT DOESN'T EVEN WORK I CAN'T WAIT TO CANCELL THIS SHIT.,1312013,@426589 Hey Ed. Your concerns worry me. How long have you been experiencing these service issues? Anyone else affected like yourself? - DW,Sat Oct 14 04:38:40 +0000 2017
1312266.0,@115714 you’re killing me with your site/app being down. I’m trying to check my upgrade eligibility.... #sprint,1312265,@426654 It's down for maintenance due to the pre-ordering of the iPhone X. Please bear with us. :) 2/2 -ResolutionSup SR,Fri Oct 27 06:03:27 +0000 2017
1312266.0,@115714 you’re killing me with your site/app being down. I’m trying to check my upgrade eligibility.... #sprint,1312267,"@426654 Hi, we humbly apologize, however it's only until 12:00 A.M. PST. 1/2 -ResolutionSup SR",Fri Oct 27 06:02:18 +0000 2017
1312268.0,@sprintcare What fees are due upfront for preorder if I’m trading in my 7+? #helpme,1312269,"@426654 For targeted customers, no down payment will be needed. -ResolutionSup SR",Fri Oct 27 06:39:33 +0000 2017
1312270.0,@sprintcare Targeted meaning? Sorry I’m such a hassle.,1312271,@426654 Targeted meaning receiving an Email with the offer. -ResolutionSup SR,Fri Oct 27 06:49:10 +0000 2017
1312754.0,@125241 is this going to be available for us? Ornis this another service we may miss out on? https://t.co/LZR2VmlmLF,1312753,@426739 Hi there! Right now we don't have any information about this project. Please keep checking back for updates. -DC,Fri Oct 27 06:25:21 +0000 2017
1312900.0,@115714 hi may i know the details of unlimited offer that u r providing ...,1312898,"@347782 Sprint offers you a whole year of unlimited data, text and calls for FREE for switching to us and bringing your own device! -DC",Mon Oct 16 10:53:05 +0000 2017
1312899.0,@sprintcare I would love to switch and may i know how can i do this,1312901,@347782 We'll be glad to have you as part of our Sprint family! Visit https://t.co/E7BKALdZau  to see how join. -DC,Mon Oct 16 11:20:24 +0000 2017
1313646.0,@sprintcare @115714  https://t.co/o7DgoXXHac,1313645,@426910 It's almost 2:00 AM. The site will be up shortly. -KT,Fri Oct 27 06:58:24 +0000 2017
1313646.0,@sprintcare @115714  https://t.co/o7DgoXXHac,1313647,@426910 Hey there. We apologize for any inconvenience but this process aids in the ordering process and. 1/2 -KT,Fri Oct 27 06:56:40 +0000 2017
1314267.0,@426910 @115714 @sprintcare Exactly they messed up badly,1314266,@119505 Our website is presently unavailable due to maintenance. You can try back at 4:00 AM EST. . -AH,Fri Oct 27 07:14:58 +0000 2017
1314275.0,@sprintcare I was about to check out with an iphonex order 👎👎,1314273,@427067 That's a great device you're looking for. Please remember that maintenance ends after 03:00AM. -OM,Fri Oct 27 07:14:31 +0000 2017
1314274.0,@sprintcare How can you guys plan maintence at this time as ur already aware of prebookings at this time ?,1314276,@427067 I know how excited is to be the first to get a new device. It's just a few minutes left. Thank you for your patience. -OM,Fri Oct 27 07:27:02 +0000 2017
1314277.0,@sprintcare I got one finally,1314278,@427067 Great to hear that. I hope you get this amazing device on your hand as soon as possible. -OM,Fri Oct 27 07:42:08 +0000 2017
1314281.0,Looks like @115714 is down !! #iPhoneX,1314280,"@427067 Our website will be unavailable due to maintenance until 3:00 AM CT. You can try again within an hour. 4 assistance, please DM us. -OM https://t.co/rMApsV8PQY",Fri Oct 27 07:08:39 +0000 2017
1314284.0,"shoutout to @115714 for allowing me to put the #iPhoneX in my cart, asking me three times for 2FA, then crashing. https://t.co/MYOwGY3afl",1314282,@427068 We understand your concerns. Please try accessing the website again using another browser. -JC,Fri Oct 27 07:11:36 +0000 2017
1314287.0,Come on #sprint you need added servers. Half way into my pre order it gives me a error. #iphonex,1314285,@427069 We understand your concerns. Please try accessing the website again using another browser. -JC,Fri Oct 27 07:10:26 +0000 2017
1314289.0,@sprintcare it’s past 3:01 PST. Why won’t the site let me preorder ?,1314288,"@381927 Hey there, please refresh the https://t.co/0qT1rLBLtN page and try again. -LK",Fri Oct 27 07:08:34 +0000 2017
1314291.0,@115714 what’s up with your website? It’s now 12:04 and I can’t preorder my #iphoneX,1314290,@427070 Please try accessing the website again using another browser. -JC,Fri Oct 27 07:08:02 +0000 2017
1314293.0,@sprintcare Yes,1314292,@119505 Pre-ordering ends at 11:59 p.m. CST 11/3/17. -AH,Fri Oct 27 07:07:52 +0000 2017
1314297.0,@sprintcare infinite loop for verification,1314295,@119505 Thank you for reaching out. Can you tell us if it's the pre-order for the iPhone X? -AH,Fri Oct 27 07:04:33 +0000 2017
1314293.0,@sprintcare Yes,1314294,@119505 You can start the pre-ordering from 2:01a.m. CST on 10/27/17. -AH,Fri Oct 27 07:07:34 +0000 2017
1314300.0,Leave it to @115714,1314299,"@427071 It seems like you may be having an issue at the moment, please explain the matter to us. KC",Fri Oct 27 07:05:28 +0000 2017
1314304.0,@115714 does the LGV30 plus 128GB phone have burn in screen issues of some sort??,1314302,@427072 Sorry for the inconvenience. We're not informed about that. Is your device experiencing this issue? -OM,Fri Oct 27 07:05:20 +0000 2017
1314303.0,@sprintcare I heard the new Google pixel XL has that problem and I heard LG made that screen will the LGV30 plus 128GB have that same problem??,1314305,"@427072 I see what you're saying. However, we do not have official information about the screen issue with the LG V30. -OM",Fri Oct 27 07:25:02 +0000 2017
1314306.0,@sprintcare Thanks I really want the LGV30 plus 128GB only,1314308,@427072 You're quite welcome. Allow us to look into the options you may have to get it. Please DM us. -OM https://t.co/rMApsV8PQY,Fri Oct 27 07:40:40 +0000 2017
1315037.0,Anyone else getting to a screen that says that they can’t text any of your devices? #Sprint #iPhoneX,1315036,"@427222 Hello! Thanks for reaching out to us. Please, DM us to further assist you. - DA https://t.co/rMApsV8PQY",Fri Oct 27 07:29:42 +0000 2017
1315041.0,.@115714 is buggin with their website issues 🙄,1315040,@381927 The site is under maintenance and you would be able to order 3.00am CST. -LK,Fri Oct 27 07:27:09 +0000 2017
1315043.0,"@sprintcare No, I need help right now because we can’t order the phones since we’re in the middle of a plan change! Can I DM you?",1315042,"@427224 In order for us to assist you, please follow us and send us a DM. -AM.",Fri Oct 27 07:26:40 +0000 2017
1315045.0,@115714 LET MY PEOPLE GO https://t.co/FVoJsn0e62,1315044,@427224 Hi! Our https://t.co/0qT1rLBLtN and other pages of Sprint like the app will be unavailable due to maintenance starting tonight. -AM.,Fri Oct 27 07:08:49 +0000 2017
1315052.0,@sprintcare How the FUCK are y’all going to have maintenance during the presale?? Lmao plus y’all told me the other day that I could order at this time,1315047,"@427225 That is correct. However, this was a maintenance we had pending, and as previously mentioned, it will be until 3:00AM CT. -AC",Fri Oct 27 07:26:08 +0000 2017
1315051.0,@sprintcare How am I correct that I can order at midnight but also have to wait until the maintenance is over ?? See that doesn’t make sense now does it,1315053,@427225 be until 3:00AM CT. Please be peding to return to your  pre-order at the specified time. (2/2) -AC,Fri Oct 27 07:31:58 +0000 2017
1315051.0,@sprintcare How am I correct that I can order at midnight but also have to wait until the maintenance is over ?? See that doesn’t make sense now does it,1315054,@427225 We ask you to please not take this as a lie. We have specified that the maintenance is taking effect as we speak and that it will (1/2) -AC,Fri Oct 27 07:31:29 +0000 2017
1315063.0,@115714 why the fuck can’t I preorder the iPhone x?,1315062,"@427225 After this time, you can access freely and get this wonderful device! (2/2) -AC",Fri Oct 27 07:22:39 +0000 2017
1315067.0,Been trying for so long to add iPhone x to cart and nothing happens ugh @115714 😭😭😭,1315066,@427229 Hi there! Our website is in maintenance until 3:00AM central time. We apologize for the inconvenience. -DC,Fri Oct 27 07:25:16 +0000 2017
1315070.0,why is this happening? @115714 https://t.co/I9YvV8jlgw,1315068,"@427230 Hey, thanks for reaching out but the site is under maintenance till 3.00am CST. -LK",Fri Oct 27 07:23:25 +0000 2017
